Datetime,Year,Month,Day,Hour,Latitude,Longitude,Pollutant,Concentration
2004-03-24 02:00:00,2004,3,24,2,31.2304,121.4737,CO,0.8857389538617151
2004-03-24 03:00:00,2004,3,24,3,31.2304,121.4737,CO,0.6022058890475371
2004-03-24 04:00:00,2004,3,24,4,31.2304,121.4737,CO,0.5772986559909049
2004-03-24 05:00:00,2004,3,24,5,31.2304,121.4737,CO,0.573581942291674
2004-03-24 06:00:00,2004,3,24,6,31.2304,121.4737,CO,0.8303843862991572
2004-03-24 07:00:00,2004,3,24,7,31.2304,121.4737,CO,1.2519954771523003
2004-03-24 08:00:00,2004,3,24,8,31.2304,121.4737,CO,3.0542530971452604
2004-03-24 09:00:00,2004,3,24,9,31.2304,121.4737,CO,4.2825724375400265
2004-03-24 10:00:00,2004,3,24,10,31.2304,121.4737,CO,3.5567897012001684
2004-03-24 11:00:00,2004,3,24,11,31.2304,121.4737,CO,1.6817338488884352
2004-03-24 12:00:00,2004,3,24,12,31.2304,121.4737,CO,1.4689734761753157
2004-03-24 13:00:00,2004,3,24,13,31.2304,121.4737,CO,1.784560956622748
2004-03-24 14:00:00,2004,3,24,14,31.2304,121.4737,CO,2.251119315326022
2004-03-24 15:00:00,2004,3,24,15,31.2304,121.4737,CO,2.446374959488485
2004-03-24 16:00:00,2004,3,24,16,31.2304,121.4737,CO,2.805474017874994
2004-03-24 17:00:00,2004,3,24,17,31.2304,121.4737,CO,2.9130874007579832
2004-03-24 18:00:00,2004,3,24,18,31.2304,121.4737,CO,2.637569352173976
2004-03-24 19:00:00,2004,3,24,19,31.2304,121.4737,CO,4.497200313912948
2004-03-24 20:00:00,2004,3,24,20,31.2304,121.4737,CO,3.634492886892324
2004-03-24 21:00:00,2004,3,24,21,31.2304,121.4737,CO,2.501941582679398
2004-03-24 22:00:00,2004,3,24,22,31.2304,121.4737,CO,1.694850069482465
2004-03-24 23:00:00,2004,3,24,23,31.2304,121.4737,CO,1.248892211921664
2004-03-25 00:00:00,2004,3,25,0,31.2304,121.4737,CO,1.2935879008886706
2004-03-25 01:00:00,2004,3,25,1,31.2304,121.4737,CO,1.0402149377334295
2004-03-25 02:00:00,2004,3,25,2,31.2304,121.4737,CO,0.6676561270605093
2004-03-25 03:00:00,2004,3,25,3,31.2304,121.4737,CO,0.6962842076043817
2004-03-25 04:00:00,2004,3,25,4,31.2304,121.4737,CO,0.5128571211559908
2004-03-25 05:00:00,2004,3,25,5,31.2304,121.4737,CO,0.505697342313484
2004-03-25 06:00:00,2004,3,25,6,31.2304,121.4737,CO,0.5936709204776166
2004-03-25 07:00:00,2004,3,25,7,31.2304,121.4737,CO,1.121560257342994
2004-03-25 08:00:00,2004,3,25,8,31.2304,121.4737,CO,2.61834224252078
2004-03-25 09:00:00,2004,3,25,9,31.2304,121.4737,CO,3.5114910552179706
2004-03-25 10:00:00,2004,3,25,10,31.2304,121.4737,CO,2.329332556517462
2004-03-25 11:00:00,2004,3,25,11,31.2304,121.4737,CO,1.6649544848866182
2004-03-25 12:00:00,2004,3,25,12,31.2304,121.4737,CO,1.2904168672240264
2004-03-25 13:00:00,2004,3,25,13,31.2304,121.4737,CO,1.9633116585036108
2004-03-25 14:00:00,2004,3,25,14,31.2304,121.4737,CO,1.868270794281634
2004-03-25 15:00:00,2004,3,25,15,31.2304,121.4737,CO,1.9075842487295267
2004-03-25 16:00:00,2004,3,25,16,31.2304,121.4737,CO,2.1919295259424336
2004-03-25 17:00:00,2004,3,25,17,31.2304,121.4737,CO,1.940049140169365
2004-03-25 18:00:00,2004,3,25,18,31.2304,121.4737,CO,2.9745240068001846
2004-03-25 19:00:00,2004,3,25,19,31.2304,121.4737,CO,4.992988177147202
2004-03-25 20:00:00,2004,3,25,20,31.2304,121.4737,CO,4.455689949297299
2004-03-25 21:00:00,2004,3,25,21,31.2304,121.4737,CO,2.4784503736498547
2004-03-25 22:00:00,2004,3,25,22,31.2304,121.4737,CO,1.5583184979912703
2004-03-25 23:00:00,2004,3,25,23,31.2304,121.4737,CO,1.2179958099683172
2004-03-26 00:00:00,2004,3,26,0,31.2304,121.4737,CO,1.7376472027840546
2004-03-26 01:00:00,2004,3,26,1,31.2304,121.4737,CO,1.439425471393253
2004-03-26 02:00:00,2004,3,26,2,31.2304,121.4737,CO,1.2252527390585763
2004-03-26 03:00:00,2004,3,26,3,31.2304,121.4737,CO,0.624780672029608
2004-03-26 04:00:00,2004,3,26,4,31.2304,121.4737,CO,0.6715110838896906
2004-03-26 05:00:00,2004,3,26,5,31.2304,121.4737,CO,0.7905544633476791
2004-03-26 06:00:00,2004,3,26,6,31.2304,121.4737,CO,0.9248634034377052
2004-03-26 07:00:00,2004,3,26,7,31.2304,121.4737,CO,1.6373169130724283
2004-03-26 08:00:00,2004,3,26,8,23.1291,113.2644,CO,3.3712318856816106
2004-03-26 09:00:00,2004,3,26,9,23.1291,113.2644,CO,3.787505955873832
2004-03-26 10:00:00,2004,3,26,10,23.1291,113.2644,CO,2.992645165080076
2004-03-26 11:00:00,2004,3,26,11,23.1291,113.2644,CO,2.7816913054897854
2004-03-26 12:00:00,2004,3,26,12,23.1291,113.2644,CO,2.072389287391222
2004-03-26 13:00:00,2004,3,26,13,23.1291,113.2644,CO,2.220982448651787
2004-03-26 14:00:00,2004,3,26,14,23.1291,113.2644,CO,1.8999895305135923
2004-03-26 15:00:00,2004,3,26,15,23.1291,113.2644,CO,1.2836918655636
2004-03-26 16:00:00,2004,3,26,16,23.1291,113.2644,CO,1.8618922631563504
2004-03-26 17:00:00,2004,3,26,17,23.1291,113.2644,CO,2.2805367215875947
2004-03-26 18:00:00,2004,3,26,18,23.1291,113.2644,CO,2.373351946989004
2004-03-26 19:00:00,2004,3,26,19,23.1291,113.2644,CO,2.6949548344701357
2004-03-26 20:00:00,2004,3,26,20,23.1291,113.2644,CO,2.6127786432244577
2004-03-26 21:00:00,2004,3,26,21,23.1291,113.2644,CO,1.4979742811288923
2004-03-26 22:00:00,2004,3,26,22,23.1291,113.2644,CO,1.1784231000486505
2004-03-26 23:00:00,2004,3,26,23,23.1291,113.2644,CO,1.05763174147056
2004-03-27 00:00:00,2004,3,27,0,23.1291,113.2644,CO,1.562092119703343
2004-03-27 01:00:00,2004,3,27,1,23.1291,113.2644,CO,1.046156549617966
2004-03-27 02:00:00,2004,3,27,2,23.1291,113.2644,CO,1.223566754910256
2004-03-27 03:00:00,2004,3,27,3,23.1291,113.2644,CO,1.1274801297416177
2004-03-27 04:00:00,2004,3,27,4,23.1291,113.2644,CO,0.9413371456272824
2004-03-27 05:00:00,2004,3,27,5,23.1291,113.2644,CO,0.8154793862803804
2004-03-27 06:00:00,2004,3,27,6,23.1291,113.2644,CO,0.9214074863237725
2004-03-27 07:00:00,2004,3,27,7,23.1291,113.2644,CO,1.081597758396705
2004-03-27 08:00:00,2004,3,27,8,23.1291,113.2644,CO,1.5437767587842453
2004-03-27 09:00:00,2004,3,27,9,23.1291,113.2644,CO,1.8287091602887229
2004-03-27 10:00:00,2004,3,27,10,23.1291,113.2644,CO,2.042414555765386
2004-03-27 11:00:00,2004,3,27,11,23.1291,113.2644,CO,2.0995851233098386
2004-03-27 12:00:00,2004,3,27,12,23.1291,113.2644,CO,1.8310442319059936
2004-03-27 13:00:00,2004,3,27,13,23.1291,113.2644,CO,2.0325093960807905
2004-03-27 14:00:00,2004,3,27,14,23.1291,113.2644,CO,2.5307638003139483
2004-03-27 15:00:00,2004,3,27,15,23.1291,113.2644,CO,1.919892599032324
2004-03-27 16:00:00,2004,3,27,16,23.1291,113.2644,CO,2.200358485497507
2004-03-27 17:00:00,2004,3,27,17,23.1291,113.2644,CO,2.288390613206927
2004-03-27 18:00:00,2004,3,27,18,23.1291,113.2644,CO,2.7651828604223585
2004-03-27 19:00:00,2004,3,27,19,23.1291,113.2644,CO,2.994665797341314
2004-03-27 20:00:00,2004,3,27,20,23.1291,113.2644,CO,2.7357968006589943
2004-03-27 21:00:00,2004,3,27,21,23.1291,113.2644,CO,2.2344156727894764
2004-03-27 22:00:00,2004,3,27,22,23.1291,113.2644,CO,1.5330570071800176
2004-03-27 23:00:00,2004,3,27,23,23.1291,113.2644,CO,2.144160431726474
2004-03-28 00:00:00,2004,3,28,0,23.1291,113.2644,CO,2.19611046456638
2004-03-28 01:00:00,2004,3,28,1,23.1291,113.2644,CO,2.27031839200815
2004-03-28 02:00:00,2004,3,28,2,23.1291,113.2644,CO,1.6267837799735616
2004-03-28 03:00:00,2004,3,28,3,23.1291,113.2644,CO,2.1761193781861348
2004-03-28 04:00:00,2004,3,28,4,23.1291,113.2644,CO,1.360086086361633
2004-03-28 05:00:00,2004,3,28,5,23.1291,113.2644,CO,0.7840205604178758
2004-03-28 06:00:00,2004,3,28,6,23.1291,113.2644,CO,1.1290308085951912
2004-03-28 07:00:00,2004,3,28,7,23.1291,113.2644,CO,1.4208145714108782
2004-03-28 08:00:00,2004,3,28,8,23.1291,113.2644,CO,1.3364346409579944
2004-03-28 09:00:00,2004,3,28,9,23.1291,113.2644,CO,1.9028058770073908
2004-03-28 10:00:00,2004,3,28,10,23.1291,113.2644,CO,2.408435993156384
2004-03-28 11:00:00,2004,3,28,11,23.1291,113.2644,CO,2.392855168877571
2004-03-28 12:00:00,2004,3,28,12,23.1291,113.2644,CO,1.815855579758073
2004-03-28 13:00:00,2004,3,28,13,23.1291,113.2644,CO,1.3881915444860344
2004-03-28 14:00:00,2004,3,28,14,23.1291,113.2644,CO,1.0209018087063266
2004-03-28 15:00:00,2004,3,28,15,23.1291,113.2644,CO,1.4114409981742948
2004-03-28 16:00:00,2004,3,28,16,23.1291,113.2644,CO,1.3136478157410256
2004-03-28 17:00:00,2004,3,28,17,23.1291,113.2644,CO,1.3149779789491003
2004-03-28 18:00:00,2004,3,28,18,23.1291,113.2644,CO,1.462665142148
2004-03-28 19:00:00,2004,3,28,19,23.1291,113.2644,CO,1.8921704547188296
2004-03-28 20:00:00,2004,3,28,20,23.1291,113.2644,CO,1.74147120302611
2004-03-28 21:00:00,2004,3,28,21,23.1291,113.2644,CO,1.1465700857110004
2004-03-28 22:00:00,2004,3,28,22,23.1291,113.2644,CO,1.1304297734238735
2004-03-28 23:00:00,2004,3,28,23,23.1291,113.2644,CO,1.148774093206682
2004-03-29 00:00:00,2004,3,29,0,23.1291,113.2644,CO,0.9449353002464466
2004-03-29 01:00:00,2004,3,29,1,23.1291,113.2644,CO,0.628964279600108
2004-03-29 02:00:00,2004,3,29,2,23.1291,113.2644,CO,0.5114695202572004
2004-03-29 03:00:00,2004,3,29,3,23.1291,113.2644,CO,0.7245424138685707
2004-03-29 04:00:00,2004,3,29,4,23.1291,113.2644,CO,0.6170518645074031
2004-03-29 05:00:00,2004,3,29,5,23.1291,113.2644,CO,0.7341833262723976
2004-03-29 06:00:00,2004,3,29,6,23.1291,113.2644,CO,0.8943260998299354
2004-03-29 07:00:00,2004,3,29,7,23.1291,113.2644,CO,3.0186219226723576
2004-03-29 08:00:00,2004,3,29,8,23.1291,113.2644,CO,4.100946135456682
2004-03-29 09:00:00,2004,3,29,9,23.1291,113.2644,CO,1.4860601863375602
2004-03-29 10:00:00,2004,3,29,10,23.1291,113.2644,CO,1.4645931268620482
2004-03-29 11:00:00,2004,3,29,11,23.1291,113.2644,CO,1.4913695920628678
2004-03-29 12:00:00,2004,3,29,12,23.1291,113.2644,CO,1.3885004803573724
2004-03-29 13:00:00,2004,3,29,13,23.1291,113.2644,CO,1.572067233812816
2004-03-29 14:00:00,2004,3,29,14,23.1291,113.2644,CO,1.5085506731813874
2004-03-29 15:00:00,2004,3,29,15,23.1291,113.2644,CO,1.454716603107515
2004-03-29 16:00:00,2004,3,29,16,23.1291,113.2644,CO,1.5295505495852222
2004-03-29 17:00:00,2004,3,29,17,23.1291,113.2644,CO,1.8446697227719568
2004-03-29 18:00:00,2004,3,29,18,23.1291,113.2644,CO,2.524074945653064
2004-03-29 19:00:00,2004,3,29,19,23.1291,113.2644,CO,2.020379655447309
2004-03-29 20:00:00,2004,3,29,20,23.1291,113.2644,CO,1.675320875932215
2004-03-29 21:00:00,2004,3,29,21,23.1291,113.2644,CO,1.222204721083078
2004-03-29 22:00:00,2004,3,29,22,23.1291,113.2644,CO,1.0934493021996938
2004-03-29 23:00:00,2004,3,29,23,23.1291,113.2644,CO,1.0281880881878285
2004-03-30 00:00:00,2004,3,30,0,23.1291,113.2644,CO,1.0213129147062436
2004-03-30 01:00:00,2004,3,30,1,23.1291,113.2644,CO,0.6996324474407575
2004-03-30 02:00:00,2004,3,30,2,23.1291,113.2644,CO,0.6790712345473408
2004-03-30 03:00:00,2004,3,30,3,23.1291,113.2644,CO,0.7959307218069858
2004-03-30 04:00:00,2004,3,30,4,23.1291,113.2644,CO,0.7415153155476366
2004-03-30 05:00:00,2004,3,30,5,23.1291,113.2644,CO,0.6773412971525165
2004-03-30 06:00:00,2004,3,30,6,23.1291,113.2644,CO,1.099356056255531
2004-03-30 07:00:00,2004,3,30,7,23.1291,113.2644,CO,2.5070664620625265
2004-03-30 08:00:00,2004,3,30,8,23.1291,113.2644,CO,3.814097062436006
2004-03-30 09:00:00,2004,3,30,9,23.1291,113.2644,CO,4.115296773798665
2004-03-30 10:00:00,2004,3,30,10,23.1291,113.2644,CO,4.762224076489591
2004-03-30 11:00:00,2004,3,30,11,23.1291,113.2644,CO,4.010281604076822
2004-03-30 12:00:00,2004,3,30,12,23.1291,113.2644,CO,3.731685888984356
2004-03-30 13:00:00,2004,3,30,13,23.1291,113.2644,CO,3.392637136336743
2004-03-30 14:00:00,2004,3,30,14,23.1291,113.2644,CO,2.2141063850991425
2004-03-30 15:00:00,2004,3,30,15,23.1291,113.2644,CO,1.884870414320192
2004-03-30 16:00:00,2004,3,30,16,23.1291,113.2644,CO,1.6012207262988156
2004-03-30 17:00:00,2004,3,30,17,23.1291,113.2644,CO,2.1616439607045983
2004-03-30 18:00:00,2004,3,30,18,23.1291,113.2644,CO,2.201990380370256
2004-03-30 19:00:00,2004,3,30,19,23.1291,113.2644,CO,2.763590905534389
2004-03-30 20:00:00,2004,3,30,20,23.1291,113.2644,CO,2.4206132757868257
2004-03-30 21:00:00,2004,3,30,21,23.1291,113.2644,CO,1.3069048002762416
2004-03-30 22:00:00,2004,3,30,22,23.1291,113.2644,CO,1.207280267318409
2004-03-30 23:00:00,2004,3,30,23,23.1291,113.2644,CO,1.4654127552316962
2004-03-31 00:00:00,2004,3,31,0,23.1291,113.2644,CO,1.360429586319259
2004-03-31 01:00:00,2004,3,31,1,23.1291,113.2644,CO,1.0233303179355644
2004-03-31 02:00:00,2004,3,31,2,23.1291,113.2644,CO,0.8933128236078687
2004-03-31 03:00:00,2004,3,31,3,23.1291,113.2644,CO,0.493813424697667
2004-03-31 04:00:00,2004,3,31,4,23.1291,113.2644,CO,0.5080359164409572
2004-03-31 05:00:00,2004,3,31,5,23.1291,113.2644,CO,0.5938710904421165
2004-03-31 06:00:00,2004,3,31,6,23.1291,113.2644,CO,1.0458688107085925
2004-03-31 07:00:00,2004,3,31,7,23.1291,113.2644,CO,3.0432178200565057
2004-03-31 08:00:00,2004,3,31,8,23.1291,113.2644,CO,4.232825655745168
2004-03-31 09:00:00,2004,3,31,9,23.1291,113.2644,CO,2.1091047832605105
2004-03-31 10:00:00,2004,3,31,10,23.1291,113.2644,CO,1.7736809790084185
2004-03-31 11:00:00,2004,3,31,11,23.1291,113.2644,CO,1.8455340481555484
2004-03-31 12:00:00,2004,3,31,12,23.1291,113.2644,CO,2.934162209453235
2004-03-31 13:00:00,2004,3,31,13,23.1291,113.2644,CO,2.2043450821025337
2004-03-31 14:00:00,2004,3,31,14,23.1291,113.2644,CO,2.6931845229613423
2004-03-31 15:00:00,2004,3,31,15,23.1291,113.2644,CO,3.0664261755958955
2004-03-31 16:00:00,2004,3,31,16,23.1291,113.2644,CO,2.2521900774678016
2004-03-31 17:00:00,2004,3,31,17,23.1291,113.2644,CO,2.395977572004504
2004-03-31 18:00:00,2004,3,31,18,23.1291,113.2644,CO,2.851411887000943
2004-03-31 19:00:00,2004,3,31,19,23.1291,113.2644,CO,2.7296572836217385
2004-03-31 20:00:00,2004,3,31,20,23.1291,113.2644,CO,2.2723470225488254
2004-03-31 21:00:00,2004,3,31,21,23.1291,113.2644,CO,1.5716085276355862
2004-03-31 22:00:00,2004,3,31,22,23.1291,113.2644,CO,1.4481446878626207
2004-03-31 23:00:00,2004,3,31,23,23.1291,113.2644,CO,1.2437983641999328
2004-04-01 00:00:00,2004,4,1,0,23.1291,113.2644,CO,1.578894533255288
2004-04-01 01:00:00,2004,4,1,1,23.1291,113.2644,CO,1.1838197917343067
2004-04-01 02:00:00,2004,4,1,2,23.1291,113.2644,CO,1.1467136758719174
2004-04-01 03:00:00,2004,4,1,3,23.1291,113.2644,CO,0.9421331380221648
2004-04-01 04:00:00,2004,4,1,4,23.1291,113.2644,CO,0.6863107599801787
2004-04-01 05:00:00,2004,4,1,5,23.1291,113.2644,CO,0.8709241915406147
2004-04-01 06:00:00,2004,4,1,6,23.1291,113.2644,CO,1.7534266761071553
2004-04-01 07:00:00,2004,4,1,7,23.1291,113.2644,CO,4.295025048439024
2004-04-01 08:00:00,2004,4,1,8,23.1291,113.2644,CO,5.94825969558334
2004-04-01 09:00:00,2004,4,1,9,23.1291,113.2644,CO,4.691706706715224
2004-04-01 10:00:00,2004,4,1,10,23.1291,113.2644,CO,2.68836356010696
2004-04-01 11:00:00,2004,4,1,11,23.1291,113.2644,CO,1.5449779145382232
2004-04-01 12:00:00,2004,4,1,12,23.1291,113.2644,CO,1.6782241078446258
2004-04-01 13:00:00,2004,4,1,13,23.1291,113.2644,CO,1.7675044865921192
2004-04-01 14:00:00,2004,4,1,14,23.1291,113.2644,CO,1.7270035825829542
2004-04-01 15:00:00,2004,4,1,15,23.1291,113.2644,CO,1.8781940300804651
2004-04-01 16:00:00,2004,4,1,16,23.1291,113.2644,CO,2.198089955316202
2004-04-01 17:00:00,2004,4,1,17,23.1291,113.2644,CO,3.413089229491564
2004-04-01 18:00:00,2004,4,1,18,23.1291,113.2644,CO,4.271835057001929
2004-04-01 19:00:00,2004,4,1,19,23.1291,113.2644,CO,5.655670374543232
2004-04-01 20:00:00,2004,4,1,20,23.1291,113.2644,CO,4.74836469485629
2004-04-01 21:00:00,2004,4,1,21,23.1291,113.2644,CO,2.519465671536138
2004-04-01 22:00:00,2004,4,1,22,23.1291,113.2644,CO,2.0555249468937067
2004-04-01 23:00:00,2004,4,1,23,23.1291,113.2644,CO,1.9387973971269896
2004-04-02 00:00:00,2004,4,2,0,23.1291,113.2644,CO,1.947581562038679
2004-04-02 01:00:00,2004,4,2,1,23.1291,113.2644,CO,1.2833742621730675
2004-04-02 02:00:00,2004,4,2,2,23.1291,113.2644,CO,0.9983877078011628
2004-04-02 03:00:00,2004,4,2,3,23.1291,113.2644,CO,0.9412360186081926
2004-04-02 04:00:00,2004,4,2,4,23.1291,113.2644,CO,0.7630465847995355
2004-04-02 05:00:00,2004,4,2,5,23.1291,113.2644,CO,0.7313148068325785
2004-04-02 06:00:00,2004,4,2,6,23.1291,113.2644,CO,1.0886257020904655
2004-04-02 07:00:00,2004,4,2,7,23.1291,113.2644,CO,2.530879706746918
2004-04-02 08:00:00,2004,4,2,8,23.1291,113.2644,CO,3.920028530392907
2004-04-02 09:00:00,2004,4,2,9,23.1291,113.2644,CO,5.014314115216432
2004-04-02 10:00:00,2004,4,2,10,23.1291,113.2644,CO,3.4469074306030083
2004-04-02 11:00:00,2004,4,2,11,23.1291,113.2644,CO,2.927632507181404
2004-04-02 12:00:00,2004,4,2,12,23.1291,113.2644,CO,2.9493905582792785
2004-04-02 13:00:00,2004,4,2,13,23.1291,113.2644,CO,2.8800988534786205
2004-04-02 14:00:00,2004,4,2,14,23.1291,113.2644,CO,2.768320825136953
2004-04-02 15:00:00,2004,4,2,15,23.1291,113.2644,CO,2.712810653080836
2004-04-02 16:00:00,2004,4,2,16,23.1291,113.2644,CO,2.4947700436612705
2004-04-02 17:00:00,2004,4,2,17,23.1291,113.2644,CO,3.5607391869941507
2004-04-02 18:00:00,2004,4,2,18,23.1291,113.2644,CO,4.472711271847912
2004-04-02 19:00:00,2004,4,2,19,23.1291,113.2644,CO,4.798660816907381
2004-04-02 20:00:00,2004,4,2,20,23.1291,113.2644,CO,5.583699740191571
2004-04-02 21:00:00,2004,4,2,21,23.1291,113.2644,CO,3.0023246595075648
2004-04-02 22:00:00,2004,4,2,22,23.1291,113.2644,CO,1.9114362326592012
2004-04-02 23:00:00,2004,4,2,23,23.1291,113.2644,CO,2.319971455638419
2004-04-03 00:00:00,2004,4,3,0,23.1291,113.2644,CO,1.6786705704524327
2004-04-03 01:00:00,2004,4,3,1,23.1291,113.2644,CO,1.3094395022525087
2004-04-03 02:00:00,2004,4,3,2,23.1291,113.2644,CO,1.1741591630092498
2004-04-03 03:00:00,2004,4,3,3,22.5431,114.0579,CO,0.898876181552215
2004-04-03 04:00:00,2004,4,3,4,22.5431,114.0579,CO,0.8098632856893698
2004-04-03 05:00:00,2004,4,3,5,22.5431,114.0579,CO,0.8186788302534238
2004-04-03 06:00:00,2004,4,3,6,22.5431,114.0579,CO,0.9198643170686244
2004-04-03 07:00:00,2004,4,3,7,22.5431,114.0579,CO,2.0451550586811225
2004-04-03 08:00:00,2004,4,3,8,22.5431,114.0579,CO,2.8516296546467057
2004-04-03 09:00:00,2004,4,3,9,22.5431,114.0579,CO,2.950388413947275
2004-04-03 10:00:00,2004,4,3,10,22.5431,114.0579,CO,3.078187651861958
2004-04-03 11:00:00,2004,4,3,11,22.5431,114.0579,CO,3.216319986518639
2004-04-03 12:00:00,2004,4,3,12,22.5431,114.0579,CO,3.118081721985244
2004-04-03 13:00:00,2004,4,3,13,22.5431,114.0579,CO,2.9617628494542023
2004-04-03 14:00:00,2004,4,3,14,22.5431,114.0579,CO,3.2464868044161443
2004-04-03 15:00:00,2004,4,3,15,22.5431,114.0579,CO,3.244748668032298
2004-04-03 16:00:00,2004,4,3,16,22.5431,114.0579,CO,3.225038638212803
2004-04-03 17:00:00,2004,4,3,17,22.5431,114.0579,CO,3.135241439323445
2004-04-03 18:00:00,2004,4,3,18,22.5431,114.0579,CO,2.986585007558304
2004-04-03 19:00:00,2004,4,3,19,22.5431,114.0579,CO,3.2334888476951376
2004-04-03 20:00:00,2004,4,3,20,22.5431,114.0579,CO,3.1822663526316584
2004-04-03 21:00:00,2004,4,3,21,22.5431,114.0579,CO,2.9763742671515514
2004-04-03 22:00:00,2004,4,3,22,22.5431,114.0579,CO,3.050044259862122
2004-04-03 23:00:00,2004,4,3,23,22.5431,114.0579,CO,3.243910927012609
2004-04-04 00:00:00,2004,4,4,0,22.5431,114.0579,CO,3.0888014404688264
2004-04-04 01:00:00,2004,4,4,1,22.5431,114.0579,CO,3.1205846506232886
2004-04-04 02:00:00,2004,4,4,2,22.5431,114.0579,CO,3.041696389348307
2004-04-04 03:00:00,2004,4,4,3,22.5431,114.0579,CO,3.1147448956814765
2004-04-04 04:00:00,2004,4,4,4,22.5431,114.0579,CO,3.0742202596208967
2004-04-04 05:00:00,2004,4,4,5,22.5431,114.0579,CO,3.191785148480798
2004-04-04 06:00:00,2004,4,4,6,22.5431,114.0579,CO,2.9924690061739394
2004-04-04 07:00:00,2004,4,4,7,22.5431,114.0579,CO,2.974919289196161
2004-04-04 08:00:00,2004,4,4,8,22.5431,114.0579,CO,3.147711199045492
2004-04-04 09:00:00,2004,4,4,9,22.5431,114.0579,CO,2.975584910011586
2004-04-04 10:00:00,2004,4,4,10,22.5431,114.0579,CO,3.1684501664338374
2004-04-04 11:00:00,2004,4,4,11,22.5431,114.0579,CO,3.1953924759618757
2004-04-04 12:00:00,2004,4,4,12,22.5431,114.0579,CO,3.173681011190571
2004-04-04 13:00:00,2004,4,4,13,22.5431,114.0579,CO,3.089659685784717
2004-04-04 14:00:00,2004,4,4,14,22.5431,114.0579,CO,3.2118233200685204
2004-04-04 15:00:00,2004,4,4,15,22.5431,114.0579,CO,3.07235623253651
2004-04-04 16:00:00,2004,4,4,16,22.5431,114.0579,CO,3.1591653942548725
2004-04-04 17:00:00,2004,4,4,17,22.5431,114.0579,CO,3.0900578937209424
2004-04-04 18:00:00,2004,4,4,18,22.5431,114.0579,CO,3.218014763624229
2004-04-04 19:00:00,2004,4,4,19,22.5431,114.0579,CO,3.162505600638261
2004-04-04 20:00:00,2004,4,4,20,22.5431,114.0579,CO,2.9938197086621807
2004-04-04 21:00:00,2004,4,4,21,22.5431,114.0579,CO,3.228782910493411
2004-04-04 22:00:00,2004,4,4,22,22.5431,114.0579,CO,3.069260337153638
2004-04-04 23:00:00,2004,4,4,23,22.5431,114.0579,CO,2.9612028344115573
2004-04-05 00:00:00,2004,4,5,0,22.5431,114.0579,CO,3.179568710354606
2004-04-05 01:00:00,2004,4,5,1,22.5431,114.0579,CO,3.089654848636503
2004-04-05 02:00:00,2004,4,5,2,22.5431,114.0579,CO,3.048610262383032
2004-04-05 03:00:00,2004,4,5,3,22.5431,114.0579,CO,3.030859547221293
2004-04-05 04:00:00,2004,4,5,4,22.5431,114.0579,CO,3.0944221887925605
2004-04-05 05:00:00,2004,4,5,5,22.5431,114.0579,CO,3.1814920678455425
2004-04-05 06:00:00,2004,4,5,6,22.5431,114.0579,CO,3.1579455062304023
2004-04-05 07:00:00,2004,4,5,7,22.5431,114.0579,CO,3.2478199262697744
2004-04-05 08:00:00,2004,4,5,8,22.5431,114.0579,CO,3.104513431244341
2004-04-05 09:00:00,2004,4,5,9,22.5431,114.0579,CO,2.960511696505793
2004-04-05 10:00:00,2004,4,5,10,22.5431,114.0579,CO,3.0322560202223565
2004-04-05 11:00:00,2004,4,5,11,22.5431,114.0579,CO,3.0861985572878514
2004-04-05 12:00:00,2004,4,5,12,22.5431,114.0579,CO,3.195175369246068
2004-04-05 13:00:00,2004,4,5,13,22.5431,114.0579,CO,3.0839634249937244
2004-04-05 14:00:00,2004,4,5,14,22.5431,114.0579,CO,2.5799454938783035
2004-04-05 15:00:00,2004,4,5,15,22.5431,114.0579,CO,2.079252064215332
2004-04-05 16:00:00,2004,4,5,16,22.5431,114.0579,CO,2.0031636046569794
2004-04-05 17:00:00,2004,4,5,17,22.5431,114.0579,CO,3.13504586371814
2004-04-05 18:00:00,2004,4,5,18,22.5431,114.0579,CO,3.984596345877736
2004-04-05 19:00:00,2004,4,5,19,22.5431,114.0579,CO,4.030706561371052
